car_park_id,address,x_coordinate,y_coordinate,parking_system_type,short_term_parking,whole_day_parking,0700to1900_parking,0700to2230_parking,free_parking,night_parking,car_park_basement,0700to1700_motorcars_rate,1700to0700_motorcars_rate,0700to2230_motorcycle_per_lot,22300to0700_motorcycle_per_lot
U25,BLK 337-353/355-356 BUKIT BATOK STREET 34,18728.7311,38350.9289,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U26,BLK 354/357-370 BUKIT BATOK STREET 31,18742.24,38064.66,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U27,BLK 371-373 BUKIT BATOK STREET 31,18846.1378,37962.5676,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U28,BLK 374-376 BUKIT BATOK STREET 31,18790.052,37772.6738,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U29,BLK 376 BUKIT BATOK MSCP,18649.5445,37851.9011,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U3,BLK 133/139 BUKIT BATOK WEST AVENUE 6,18098.9773,37055.7538,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U30,BLK 523-525 BUKIT BATOK STREET 52,19027.5388,37666.3629,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U31,BLKS 526-534 BUKIT BATOK STREET 51,18847.0784,37666.2614,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U32,BLKS 512-514 BUKIT BATOK STREET 52,19018.5011,37355.1895,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
U33,BLKS 535-542 BUKIT BATOK STREET 51/52,18873.0414,37452.2798,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U34,BLKS 501-511 BUKIT BATOK STREET 52,19139.7066,37093.5044,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U38,BLK 185/187 BUKIT BATOK WEST AVENUE 6,18124.0483,36539.8249,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
U39,BLK 631 BUKIT BATOK CENTRAL,18837.6188,36875.2113,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U4,BLK 140/143 BUKIT BATOK STREET 11,17973.0318,36974.1108,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 1PM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U40,BLK 644A BUKIT BATOK CENTRAL,18879.8441,36750.5885,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U41,BLK 632/644 BUKIT BATOK CENTRAL,18955.5289,36844.8175,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U41A,BLK 630 BUKIT BATOK CENTRAL,18690.779,36915.3896,COUPON PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U43,BLK 404A BUKIT BATOK WEST AVENUE 7,18275.4565,38569.6475,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U45,BLK 285A BUKIT BATOK EAST AVENUE 3,19606.6244,36561.0495,ELECTRONIC PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
U46,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22,18463.4479,36256.9749,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
U48,BLK 350 BUKIT BATOK STREET 32,18590.8011,38166.1707,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
U49,210A BUKIT BATOK STREET 21,18817.5304,36385.1968,COUPON PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
U5,BLK 144/149 BUKIT BATOK WEST AVENUE 6,18135.2799,36917.0123,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 1PM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U50,BLK 230A BUKIT BATOK ST 21 BUKIT BATOK STREET 21,19356.5349,36607.8807,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U51,BLK 412A BUKIT BATOK WEST AVENUE 4,18336.325,38543.2265,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U52,BLK 194 BUKIT BATOK WEST AVENUE 6,18172.9985,36305.5813,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U53,BLK 296 BUKIT BATOK STREET 22,18363.2733,36194.2818,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U54,241A BUKIT BATOK EAST AVENUE 5,19312.2301,36987.8524,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U55,BLK 445 BUKIT BATOK WEST AVENUE 8,17419.4393,36994.0568,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U56,BLK 443 BUKIT BATOK WEST AVENUE 8,17317.656,37581.4848,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U57,BLK 293 BUKIT BATOK STREET 21,19323.1576,36459.7662,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U58,BLK 448 BT BATOK WEST AVENUE 9,17667.3706,37138.9724,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U59,BLK 292 BUKIT BATOK EAST AVENUE 6,19325.1186,36287.363,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U6,BLK 150/158 BUKIT BATOK STREET 11,18071.3516,36683.9531,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 1PM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U60,BLK 451 BUKIT BATOK WEST AVENUE 6,18060.8019,37237.9017,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U61,BLK440 BUKIT BATOK WEST AVENUE 8,17534.7152,37528.3789,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U62,BLK 453 BUKIT BATOK WEST AVENUE 6,17844.6833,37081.9943,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U63,BLK 377A BUKIT BATOK STREET 31,18710.2749,37928.4781,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
U64,BLK 461 BUKIT BATOK WEST AVENUE 8,17583.3446,37408.1445,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U65,BLK 439 BUKIT BATOK WEST AVENUE 8,17611.6169,37719.6743,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U66,BLK 436 BUKIT BATOK WEST AVENUE 5,17572.5965,37864.1469,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U67,BLK 432 BUKIT BATOK WEST AVENUE 8,17873.2383,38065.8645,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U68,BLK 460 BUKIT BATOK WEST AVENUE 9,17587.8746,37337.6914,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U69,BLK 467 BUKIT BATOK WEST AVENUE 9,18000.4363,37685.2975,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U7,BLK 159/164 BUKIT BATOK STREET 11,17847.5676,36758.9474,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U70,BLK 463 BUKIT BATOK STREET 41,17773.0352,37655.3275,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U71,BLK 113C BUKIT BATOK WEST AVENUE 6,18208.6126,36824.4404,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
U8,BLK 165/168 BUKIT BATOK WEST AVENUE 8,17825.5193,36588.034,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
U9,BLK 169/177 BUKIT BATOK WEST AVENUE 8,17748.6389,36445.3951,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
WCB,BLK 261/262/264 WATERLOO BASEMENT CAR PARK,30072.1484,31241.1484,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,YES,1.6,0.6,0.65,0.65
WCC,900 SOUTH WOODLANDS DR,22802.4706,46289.7139,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,YES,0.6,0.6,0.65,0.65
WDB1,BLK 104 WHAMPOA DRIVE,30217.526,33669.5658,ELECTRONIC PARKING,YES,NO,NO,YES,NO,NO,YES,0.6,0.6,0.65,0.65
WGL,BLK 781 TO 783 WOODLANDS AVENUE 9/CRESCENT/RISE,24755.5543,47642.245,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W10,BLK 4/5 MARSILING ROAD,21545.6709,46781.8077,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W100,BLK 537-547 WOODLANDS DRIVE 16,23428.6148,45604.437,ELECTRONIC PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
W101,BLK 686 WOODLANDS DRIVE 73,24936.0215,47134.7585,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W102,BLK 687 WOODLANDS DRIVE 75,25028.4866,46986.64,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W103,BLK 766A WOODLANDS CIRCLE,23995.6932,47488.7994,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W104,BLK 688 WOODLANDS DRIVE 75,25131.0901,47292.9142,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W105,BLK 689 WOODLANDS DRIVE 75,25278.0655,47369.5027,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W106,BLK 690 WOODLANDS DRIVE 75,25235.6886,47178.0376,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W107,BLK 569A-569B CHAMPIONS WAY,23134.4358,45725.666,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W108,BLK 302A WOODLANDS STREET 31,21543.8287,45922.7283,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W109,BLK 764B WOODLANDS CIRCLE,23995.785,47408.7711,ELECTRONIC PARKING,YES,NO,NO,YES,NO,NO,NO,0.6,0.6,0.65,0.65
W11,BLK 22/27 MARSILING DRIVE,21255.3672,47104.1328,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W11M,BLK 29A MARSILING DR,21271.52,47154.7049,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W12M,BLK 34A MARSILING DRIVE,21198.8774,47366.6434,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W13,BLK 201/206 MARSILING DRIVE,21488.674,47244.6194,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W14,BLK 210/218 MARSILING CRESCENT,21284.6738,47633.2891,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W16,#NAME?,22275.6094,46924.5039,COUPON PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
W17,BLK 101-113 WOODLANDS STREET 13,22249.7662,46486.5748,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W18,BLK 114-133 MARSILING RISE,22115.7552,46747.594,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W181,BLK 181 MARSILING ROAD,21988.2079,46815.199,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W182,BLK 182 WOODLANDS STREET 13,21621.1257,46318.1491,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W185,BLK 185 WOODLANDS STREET 13,21673.9257,46440.8216,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W187,BLK 187 MARSILING ROAD,21499.7537,46568.872,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W19,BLK 134-143 MARSILING ROAD,21755.788,46587.4955,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W20,BLK 144-166 WOODLANDS STREET 13,21482.2371,46304.8149,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W21,BLK 167-179 WOODLANDS STREET 13,21847.2739,46264.664,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
W23,BLK 336-350 WOODLANDS STREET 32,22191.7187,45992.2266,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W23T,BLK 344 WOODLANDS STREET 32,22109.3581,45893.4989,COUPON PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W24,BLK 321-335 WOODLANDS STREET 32,21992.0066,45860.9547,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W25,BLK 307-320 WOODLANDS AVENUE 1,21642.9242,45782.9456,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W26,BLK 301/302 WOODLANDS STREET 31,21430.5762,45933.9805,ELECTRONIC PARKING,NO,NO,NO,NO,NO,NO,NO,0.6,0.6,0.65,0.65
W27,BLK 303 WOODLANDS STREET 31,21388.7832,45861.0977,ELECTRONIC PARKING,NO,NO,NO,NO,NO,NO,NO,0.6,0.6,0.65,0.65
W28,BLK 304/305 WOODLANDS STREET 31,21382.8242,45760.7109,ELECTRONIC PARKING,YES,NO,NO,YES,NO,NO,NO,0.6,0.6,0.65,0.65
W29,BLK 306/306A WOODLANDS STREET 31,21484.0352,45758.1875,COUPON PARKING,NO,NO,NO,NO,NO,NO,NO,0.6,0.6,0.65,0.65
W3,BLK 4A/6A WOODLANDS CENTRE ROAD,20906.7446,46925.2015,COUPON PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W30,BLK 305 WOODLANDS STREET 31,21406.332,45779.8253,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W36,BLK 801-810 WOODLANDS STREET 81,22780.8105,47005.8672,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W37,BLK 816-821 WOODLANDS STREET 82,23227.4135,47060.8098,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
W39,BLK 830-836 WOODLANDS STREET 83,23315.9648,46842.418,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
W4,BLK 6/7 MARSILING DRIVE,21704.3672,47125.2891,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
W4M,BLK 7A MARSILING DRIVE,21619.4951,47025.8162,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W40,BLK 837-850 WOODLANDS STREET 82,23403.6522,47029.9515,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W41,BLK 851-856 WOODLANDS STREET 83,23548.9652,46854.6331,ELECTRONIC PARKING,YES,NO,NO,YES,SUN & PH FR 7AM-10.30PM,NO,NO,0.6,0.6,0.65,0.65
W43,BLK 406A WOODLANDS STREET 41,21182.9312,45692.8787,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W44,BLK 413A WOODLANDS STREET 41,21205.5217,45525.4699,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W45,BLK 421A WOODLANDS STREET 41,21528.0175,45524.5271,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W46,BLK 426A WOODLANDS STREET 41,21362.6102,45378.0962,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W48,BLK 874A WOODLANDS STREET 81,23070.931,47203.7395,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W49,BLK 839A WOODLANDS STREET 82,23405.0247,47174.9596,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W5,BLK 10/13 MARSILING LANE,21865.5141,46936.8596,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W5M,BLK 13A MARSILING LANE,21927.7465,47034.7509,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W50,BLK 846A WOODLANDS AVENUE 4,23590.4851,47176.9397,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W505,BLK 505A WOODLANDS DRIVE 14,23357.861,45984.0543,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W509,BLK 509A WOODLANDS DRIVE 14,23101.6173,46110.9586,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W51,BLK 866A WOODLANDS STREET 83,23472.5842,47106.6555,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W516,BLK 516A WOODLANDS DRIVE 14,23265.6873,46208.4999,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W517,BLK 517A WOODLANDS DRIVE 14,23348.3676,46205.981,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W519,BLK 519A WOODLANDS DRIVE 14,23440.3014,46253.1124,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W52,BLK 823A WOODLANDS STREET 82,23122.1725,47008.073,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W521,BLK 521A WOODLANDS DRIVE 14,23581.4144,46183.1367,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W523,BLK 523A WOODLANDS DRIVE 14,23613.71,46071.6238,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W525,BLK 525A WOODLANDS DRIVE 14,23506.2589,46033.557,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W527,BLK 527A WOODLANDS DRIVE 14,23463.7611,45965.5899,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W53,BLK 881A WOODLANDS STREET 82,23338.8254,47350.3849,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W536,BLK 536A WOODLANDS DRIVE 14,23348.8456,45873.6556,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W54,BLK 824A WOODLANDS STREET 81,23076.3795,46789.1914,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W546,BLK 546A WOODLANDS DRIVE 16,23558.6725,45719.8134,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W549,BLK 549A WOODLANDS DRIVE 44,23728.429,46002.0615,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W55,BLK 859A WOODLANDS STREET 83,23683.3329,46831.8539,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W554,BLK 554A WOODLANDS DRIVE 53,23871.6965,46028.6081,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W56,BLK 891C WOODLANDS DRIVE 50,23342.6004,46649.9806,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W57,BLK 892C WOODLANDS DRIVE 50,23118.191,46497.6326,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W570,BLK 570 WOODLANDS AVENUE 1,23182.8035,45847.6356,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W574,BLK 574 WOODLANDS DRIVE 16,24118.936,45812.819,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W578,BLK 578A WOODLANDS DRIVE 16,23923.9837,45898.4854,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W579,BLK 579A WOODLANDS DRIVE 16,23795.194,45862.9987,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W58,BLK 895D WOODLANDS DRIVE 50,23429.9641,46416.6889,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W586,BLK 586A WOODLANDS DRIVE 16,23702.34,45656.6161,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W588,BLK 588A WOODLANDS DRIVE 16,23701.8273,45550.4272,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W59,BLK 897D WOODLANDS DRIVE 50,23693.3134,46446.5191,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W6,BLK 15/16 MARSILING LANE,21838.7773,47085.957,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W60,WOODLANDS AVENUE 5,23521.1992,46312.5,COUPON PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
W61,BLK 358A WOODLANDS AVENUE 5,22505.7065,46103.3973,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W62,BLK 354A WOODLANDS AVENUE 1,22628.7386,46063.1814,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W63,BLK 371A WOODLANDS AVENUE 1,22780.0672,46063.1491,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W64,BLK 605A WOODLANDS DRIVE 42,23969.4738,46630.5468,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
W65,BLK 701A WOODLANDS DRIVE 40,23844.7328,46979.1172,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
